"adminyear","grade","eitem1","eitem2","eitem3","eitem4","eitem5","eitem6","eitem7","eitem8","eitem9","eitem10","eitem11","eitem12","eitem13","eitem14","eitem15","eitem16","eitem17","eitem18","eitem19","eitem20","eitem21","eitem22","eitem23","eitem24","eitem25","eitem26","eitem27","eitem28","eitem29","eitem30","eitem31","eitem32","eitem33","eitem34","eitem35","eitem36","eitem37","eitem38","eitem39","eitem40","mitem1","mitem2","mitem3","mitem4","mitem5","mitem6","mitem7","mitem8","mitem9","mitem10","mitem11","mitem12","mitem13","mitem14","mitem15","mitem16","mitem17","mitem18","mitem19","mitem20","mitem21","mitem22","mitem23","mitem24","mitem25","mitem26","mitem27","mitem28","mitem29","mitem30","mitem31","mitem32","mitem33","mitem34","mitem35","mitem36","mitem37","mitem38","mitem39","mitem40","mitem41","mitem42","sitem1","sitem2","sitem3","sitem4","sitem5","sitem6","sitem7","sitem8","sitem9","sitem10","sitem11","sitem12","sitem13","sitem14","sitem15","sitem16","sitem17","sitem18","sitem19","sitem20","sitem21","sitem22","sitem23","sitem24","sitem25","sitem26","sitem27","sitem28","sitem29","sitem30","sitem31","sitem32","sitem33","sitem34","sitem35","sitem36","sitem37","sitem38","sitem39","sitem40","sitem41","sitem42","sitem43","sitem44","sitem45","eteststat","mteststat","steststat","ssubject","ssubject_prior","erawsc","mrawsc","srawsc","escaleds","mscaleds","sscaleds","escaleds2018","escaleds2019","escaleds2021","mscaleds2018","mscaleds2019","mscaleds2021","sscaleds_prior","escaleds.legacy.equivalent","mscaleds.legacy.equivalent","sscaleds.legacy.equivalent","sscaleds.highest.on.legacy.scale","sscaleds.highest.on.nextGen.scale","eperflev","mperflev","sperflev","eperf2","mperf2","sperf2","sperf2.highest.on.nextGen.scale","eassess","massess","sassess","esgp","msgp","esgp2018","esgp2019","esgp2021","msgp2018","msgp2019","msgp2021","idea1","idea2","idea3","wpcompconv","conv1","conv2","conv3","eattempt","mattempt","sattempt","grade2021"
2022,"5",1,0,1,1,1,1,1,1,1,0,2,0,1,1,2,1,0,1,1,1,1,1,1,1,1,0,1,0,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,0,1,2,1,1,1,4,1,1,0,1,1,0,1,1,0,1,2,0,2,0,1,0,0,1,0,1,1,0,1,1,0,0,1,NA,NA,1,1,1,1,1,1,1,0,1,1,1,0,2,1,0,1,2,1,1,0,0,1,1,1,1,0,2,1,2,1,1,1,1,1,1,1,1,1,1,0,1,NA,NA,NA,NA,"T","T","T",NA,NA,28,30,38,491,497,511,NA,NA,522,NA,NA,505,NA,NA,NA,NA,NA,NA,"PM","PM","Meeting","Partially Meeting","Partially Meeting","Meeting",NA,1,1,1,4,21,NA,NA,NA,NA,NA,NA,"0.0","1.0",NA,NA,"0.0","0.0",NA,"F","F","F","4"
2022,"5",1,1,0,0,1,0,1,0,0,1,1,0,1,1,1,1,0,1,1,1,0,1,1,0,1,0,2,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,3,1,0,0,1,0,0,0,0,1,0,0,1,0,0,NA,NA,0,0,0,1,1,1,0,0,1,1,1,1,0,1,0,1,1,0,0,0,1,1,1,0,1,0,1,2,0,0,0,1,1,0,0,1,1,0,1,1,0,NA,NA,NA,NA,"T","T","T",NA,NA,20,14,23,477,474,479,NA,NA,479,NA,NA,466,NA,NA,NA,NA,NA,NA,"PM","PM","Partially Meeting","Partially Meeting","Partially Meeting","Partially Meeting",NA,1,1,1,42,38,NA,NA,NA,NA,NA,NA,"0.0","0.0",NA,NA,"0.0","0.0",NA,"F","F","F","4"
2022,"5",1,1,1,1,1,1,1,1,1,0,2,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,2,0,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,1,2,0,2,0,1,1,1,1,0,1,1,0,1,1,1,0,1,NA,NA,1,0,1,0,2,1,0,0,1,1,1,0,2,1,0,1,1,0,0,0,1,1,1,1,1,0,2,2,2,0,1,1,1,1,1,1,0,1,1,1,1,NA,NA,NA,NA,"T","T","T",NA,NA,31,30,34,497,497,502,NA,NA,498,NA,NA,480,NA,NA,NA,NA,NA,NA,"PM","PM","Meeting","Partially Meeting","Partially Meeting","Meeting",NA,1,1,1,53,82,NA,NA,NA,NA,NA,NA,"0.0","2.0",NA,NA,"1.0","2.0",NA,"F","F","F","4"
2022,"5",0,1,1,1,0,1,1,0,1,2,1,1,1,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,0,0,0,0,0,0,1,3,1,0,0,0,0,0,1,1,0,1,1,0,2,1,1,1,2,1,0,0,0,0,0,0,0,0,0,NA,NA,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,1,0,1,0,1,0,1,0,0,2,1,1,0,0,1,1,1,1,0,0,1,1,0,0,NA,NA,NA,NA,"T","T","T",NA,NA,17,18,20,472,481,473,NA,NA,489,NA,NA,474,NA,NA,NA,NA,NA,NA,"PM","PM","Partially Meeting","Partially Meeting","Partially Meeting","Partially Meeting",NA,1,1,1,10,44,NA,NA,NA,NA,NA,NA,"0.0","0.0",NA,NA,"1.0","0.0",NA,"F","F","F","4"
2022,"5",1,0,1,1,1,1,1,1,1,2,2,1,1,1,2,1,1,1,1,1,1,1,1,0,1,0,2,0,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,1,1,0,0,2,0,0,0,1,0,0,1,1,0,1,1,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,NA,NA,0,1,1,1,2,1,0,1,1,1,1,0,1,1,0,2,1,0,0,1,0,0,0,1,1,0,2,0,2,0,1,1,1,1,1,1,1,1,1,0,0,NA,NA,NA,NA,"T","T","T",NA,NA,33,16,31,501,477,496,NA,NA,504,NA,NA,483,NA,NA,NA,NA,NA,NA,"M","PM","Partially Meeting","Meeting","Partially Meeting","Partially Meeting",NA,1,1,1,50,14,NA,NA,NA,NA,NA,NA,"0.0","1.0",NA,NA,"1.0","1.0",NA,"F","F","F","4"
2022,"5",1,1,1,1,1,1,1,0,1,1,2,2,1,1,2,1,1,1,1,1,1,1,1,0,1,1,2,1,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,0,0,1,1,1,3,1,0,1,0,1,0,0,1,1,1,1,1,1,1,3,0,2,1,1,1,2,1,1,0,0,1,0,0,0,0,0,NA,NA,1,0,1,1,2,1,0,1,1,1,1,1,1,1,3,2,1,1,1,0,1,1,1,1,0,1,3,3,2,1,1,1,1,1,1,0,1,1,1,1,1,NA,NA,NA,NA,"T","T","T",NA,NA,37,30,45,511,497,532,NA,NA,510,NA,NA,505,NA,NA,NA,NA,NA,NA,"M","PM","Exceeding","Meeting","Partially Meeting","Exceeding",NA,1,1,1,70,21,NA,NA,NA,NA,NA,NA,"1.0","2.0",NA,NA,"1.0","2.0",NA,"F","F","F","4"
2022,"5",1,1,1,1,0,1,1,0,1,2,2,1,1,1,2,1,1,1,1,1,1,0,1,0,1,1,2,1,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,NA,NA,1,0,0,1,2,0,1,0,1,1,0,0,0,0,2,1,0,0,0,0,1,1,0,1,0,1,0,1,0,1,1,1,1,1,1,1,0,1,1,1,1,NA,NA,NA,NA,"T","T","T",NA,NA,29,10,26,493,464,485,NA,NA,536,NA,NA,492,NA,NA,NA,NA,NA,NA,"PM","NM","Partially Meeting","Partially Meeting","Not Meeting","Partially Meeting",NA,1,1,1,2,1,NA,NA,NA,NA,NA,NA,"0.0","0.0",NA,NA,"1.0","0.0",NA,"F","F","F","4"
2022,"5",1,0,1,1,1,1,1,1,1,2,2,0,1,1,2,1,1,1,0,0,0,1,1,1,0,0,2,1,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,0,0,0,0,0,1,1,1,2,NA,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,NA,NA,1,1,0,1,0,1,0,1,1,1,1,0,0,1,1,1,0,1,0,0,1,1,0,1,0,1,2,0,1,0,0,1,1,1,1,1,1,0,1,0,0,NA,NA,NA,NA,"T","T","T",NA,NA,27,14,26,489,474,485,NA,NA,492,NA,NA,498,NA,NA,NA,NA,NA,NA,"PM","PM","Partially Meeting","Partially Meeting","Partially Meeting","Partially Meeting",NA,1,1,1,43,1,NA,NA,NA,NA,NA,NA,"0.0","1.0",NA,NA,"0.0","0.0",NA,"F","F","F","4"
2022,"5",1,1,0,1,0,1,1,1,1,0,0,0,1,1,2,1,1,1,1,1,0,1,1,1,1,0,1,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,NA,NA,1,1,1,0,2,1,1,0,1,0,1,0,0,1,2,0,0,1,0,1,1,0,0,1,0,1,1,0,2,0,0,0,1,1,1,1,0,1,0,1,0,NA,NA,NA,NA,"T","T","T",NA,NA,23,12,26,482,469,485,NA,NA,504,NA,NA,477,NA,NA,NA,NA,NA,NA,"PM","NM","Partially Meeting","Partially Meeting","Not Meeting","Partially Meeting",NA,1,1,1,6,10,NA,NA,NA,NA,NA,NA,"0.0","1.0",NA,NA,"0.0","0.0",NA,"F","F","F","4"
2022,"5",1,1,0,1,0,1,1,0,1,2,1,4,1,1,2,1,1,0,1,1,1,1,0,1,1,0,2,0,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0,1,1,1,2,0,0,1,4,1,1,0,1,1,0,1,1,1,1,3,1,2,0,0,1,2,0,1,0,1,1,1,0,0,0,1,NA,NA,1,0,1,1,0,1,1,0,1,1,1,0,1,1,1,1,2,1,1,1,1,1,0,1,0,1,2,2,2,1,1,1,1,1,0,1,1,1,1,1,0,NA,NA,NA,NA,"T","T","T",NA,NA,33,36,37,501,505,509,NA,NA,482,NA,NA,513,NA,NA,NA,NA,NA,NA,"M","M","Meeting","Meeting","Meeting","Meeting",NA,1,1,1,93,26,NA,NA,NA,NA,NA,NA,"2.0","2.0",NA,NA,"2.0","2.0",NA,"F","F","F","4"
2022,"5",1,0,1,1,1,0,1,1,1,0,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,0,1,0,0,1,1,0,1,3,0,0,1,1,1,1,1,1,1,1,2,0,2,1,1,0,1,1,0,0,1,1,1,1,0,0,0,NA,NA,1,0,1,0,1,1,1,1,1,1,0,0,1,1,3,2,1,1,1,0,1,1,1,1,0,0,2,2,0,0,1,1,1,1,0,1,0,0,1,1,1,NA,NA,NA,NA,"T","T","T",NA,NA,31,29,34,497,496,502,NA,NA,505,NA,NA,501,NA,NA,NA,NA,NA,NA,"PM","PM","Meeting","Partially Meeting","Partially Meeting","Meeting",NA,1,1,1,34,24,NA,NA,NA,NA,NA,NA,"0.0","1.0",NA,NA,"1.0","1.0",NA,"F","F","F","4"
2022,"5",1,1,1,1,1,1,1,1,1,0,2,1,1,1,0,1,1,1,1,1,1,1,1,0,1,1,0,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,1,1,1,1,1,0,1,0,1,1,0,1,1,1,0,1,1,1,1,2,0,1,0,1,1,2,1,0,0,1,1,0,1,1,1,1,NA,NA,1,0,1,1,2,1,1,1,1,1,1,1,2,1,2,1,2,1,1,1,1,1,1,1,0,1,2,3,2,0,1,1,0,0,1,1,1,1,1,1,1,NA,NA,NA,NA,"T","T","T",NA,NA,30,32,44,495,499,528,NA,NA,512,NA,NA,500,NA,NA,NA,NA,NA,NA,"PM","PM","Meeting","Partially Meeting","Partially Meeting","Meeting",NA,1,1,1,16,40,NA,NA,NA,NA,NA,NA,"1.0","1.0",NA,NA,"0.0","1.0",NA,"F","F","F","4"
2022,"5",1,1,1,1,1,1,1,1,1,0,2,1,1,1,2,1,1,0,1,1,1,1,1,1,1,1,2,1,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,0,1,1,1,4,1,1,1,3,1,1,1,1,1,1,1,1,1,1,2,1,1,0,0,1,0,1,0,1,1,1,0,1,1,1,1,NA,NA,1,0,1,1,2,1,1,0,1,0,1,0,1,1,0,1,1,0,1,0,1,1,0,1,0,1,1,3,2,1,1,1,1,1,1,1,1,0,0,1,1,NA,NA,NA,NA,"T","T","T",NA,NA,36,38,34,508,508,502,NA,NA,516,NA,NA,509,NA,NA,NA,NA,NA,NA,"M","M","Meeting","Meeting","Meeting","Meeting",NA,1,1,1,50,45,NA,NA,NA,NA,NA,NA,"0.0","2.0",NA,NA,"1.0","2.0",NA,"F","F","F","4"
2022,"5",1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,0,1,1,0,1,1,1,0,1,0,1,2,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0,1,1,1,1,0,0,0,3,1,1,1,1,1,0,1,1,1,1,2,1,2,0,0,1,2,0,1,1,0,1,0,1,0,0,0,NA,NA,1,0,1,0,1,1,0,0,1,1,1,0,1,1,0,2,0,1,1,0,1,1,1,1,0,0,2,2,1,1,1,1,0,1,1,1,1,1,1,1,1,NA,NA,NA,NA,"T","T","T",NA,NA,32,32,33,499,499,499,NA,NA,539,NA,NA,522,NA,NA,NA,NA,NA,NA,"PM","PM","Partially Meeting","Partially Meeting","Partially Meeting","Partially Meeting",NA,1,1,1,5,6,NA,NA,NA,NA,NA,NA,"0.0","1.0",NA,NA,"1.0","1.0",NA,"F","F","F","4"
2022,"5",1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,1,1,1,2,0,1,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,0,1,1,1,1,0,1,0,2,1,1,0,1,0,0,1,1,1,0,2,1,3,0,0,1,2,0,1,0,1,1,0,0,0,0,0,NA,NA,1,1,1,1,1,0,0,0,1,1,1,0,1,1,0,1,0,0,0,1,1,1,1,1,0,0,1,3,0,0,1,1,0,0,1,1,1,1,1,0,1,NA,NA,NA,NA,"T","T","T",NA,NA,31,27,28,497,493,489,NA,NA,560,NA,NA,500,NA,NA,NA,NA,NA,NA,"PM","PM","Partially Meeting","Partially Meeting","Partially Meeting","Partially Meeting",NA,1,1,1,1,20,NA,NA,NA,NA,NA,NA,"0.0","2.0",NA,NA,"1.0","2.0",NA,"F","F","F","4"
2022,"5",1,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,1,0,1,0,1,1,1,0,1,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,NA,NA,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,1,1,0,0,1,1,0,1,1,1,0,0,1,0,0,0,1,1,1,1,0,0,1,1,1,NA,NA,NA,NA,"T","T","T",NA,NA,14,9,21,467,461,475,NA,NA,451,NA,NA,452,NA,NA,NA,NA,NA,NA,"NM","NM","Partially Meeting","Not Meeting","Not Meeting","Partially Meeting",NA,1,1,1,60,28,NA,NA,NA,NA,NA,NA,"0.0","0.0",NA,NA,"0.0","0.0",NA,"F","F","F","4"
2022,"5",0,1,1,1,1,1,0,1,1,2,2,1,0,1,1,1,1,1,0,1,0,1,1,1,1,0,2,1,1,1,6,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,1,0,1,1,1,2,1,1,1,4,1,2,0,1,0,0,1,1,1,1,2,1,2,0,1,1,2,1,1,1,0,1,0,1,0,0,0,NA,NA,1,0,1,0,1,1,1,1,1,0,0,0,1,0,1,2,0,1,1,1,1,0,1,1,1,0,3,3,2,0,1,1,1,0,1,1,1,1,0,1,0,NA,NA,NA,NA,"T","T","T",NA,NA,33,37,34,501,506,502,NA,NA,539,NA,NA,552,NA,NA,NA,NA,NA,NA,"M","M","Meeting","Meeting","Meeting","Meeting",NA,1,1,1,7,2,NA,NA,NA,NA,NA,NA,"0.0","3.0",NA,NA,"1.0","3.0",NA,"F","F","F","4"
2022,"5",0,1,1,0,1,1,1,0,1,0,1,2,1,1,0,1,1,1,1,1,1,1,0,1,1,0,2,0,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,NA,NA,1,1,NA,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,NA,1,NA,NA,NA,0,0,0,0,0,1,0,0,0,0,0,NA,NA,0,0,1,0,0,0,0,0,1,1,0,0,1,1,2,1,0,1,1,0,1,1,0,0,0,1,1,0,1,0,1,1,1,0,0,1,1,0,1,1,1,NA,NA,NA,NA,"T","T","T",NA,NA,24,9,23,484,461,479,NA,NA,492,NA,NA,474,NA,NA,NA,NA,NA,NA,"PM","NM","Partially Meeting","Partially Meeting","Not Meeting","Partially Meeting",NA,1,1,1,28,5,NA,NA,NA,NA,NA,NA,"1.0","1.0",NA,NA,"1.0","0.0",NA,"F","F","F","4"
2022,"5",1,1,1,1,0,1,1,1,1,0,2,1,1,1,2,1,1,1,0,1,1,1,1,1,1,1,2,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0,1,1,0,2,1,1,1,0,1,1,1,0,1,0,1,1,1,1,4,1,2,0,0,0,1,0,0,1,0,1,1,1,0,0,0,NA,NA,1,1,1,1,1,0,1,0,1,1,1,0,2,1,2,1,2,1,1,1,1,1,1,1,1,0,2,2,2,0,1,1,1,1,1,0,1,1,1,1,1,NA,NA,NA,NA,"T","T","T",NA,NA,33,31,41,501,498,519,NA,NA,515,NA,NA,509,NA,NA,NA,NA,NA,NA,"M","PM","Meeting","Meeting","Partially Meeting","Meeting",NA,1,1,1,28,16,NA,NA,NA,NA,NA,NA,"0.0","1.0",NA,NA,"1.0","1.0",NA,"F","F","F","4"
2022,"5",1,1,1,1,1,1,1,0,1,2,2,0,1,1,2,1,0,1,1,1,1,1,1,1,1,1,2,1,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,1,1,1,1,1,3,1,0,0,1,1,0,0,1,0,1,3,0,2,1,1,1,1,0,1,0,0,1,0,0,0,0,0,NA,NA,1,0,1,1,2,0,0,0,1,1,1,0,2,1,2,2,0,0,1,1,1,1,1,1,1,0,2,2,2,0,1,1,1,1,0,1,0,0,1,1,1,NA,NA,NA,NA,"T","T","T",NA,NA,34,25,36,504,490,507,NA,NA,512,NA,NA,495,NA,NA,NA,NA,NA,NA,"M","PM","Meeting","Meeting","Partially Meeting","Meeting",NA,1,1,1,40,23,NA,NA,NA,NA,NA,NA,"0.0","1.0",NA,NA,"0.0","1.0",NA,"F","F","F","4"
2022,"5",0,0,0,1,1,1,1,0,1,2,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,1,0,0,0,1,0,1,2,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,NA,NA,1,1,0,0,1,1,0,0,1,1,0,1,0,1,0,1,1,1,1,1,1,1,1,1,0,1,1,0,2,0,1,1,1,1,1,0,1,1,0,0,1,NA,NA,NA,NA,"T","T","T",NA,NA,22,13,29,481,471,492,NA,NA,495,NA,NA,474,NA,NA,NA,NA,NA,NA,"PM","PM","Partially Meeting","Partially Meeting","Partially Meeting","Partially Meeting",NA,1,1,1,12,18,NA,NA,NA,NA,NA,NA,"0.0","0.0",NA,NA,"1.0","0.0",NA,"F","F","F","4"
2022,"5",1,1,1,1,0,1,1,1,1,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,0,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0,1,1,1,2,1,1,0,4,1,1,0,1,1,0,1,1,1,1,2,1,1,0,0,1,2,0,1,1,1,1,1,0,0,0,1,NA,NA,1,0,1,1,2,1,1,1,1,1,1,1,2,1,2,2,1,1,1,1,0,1,0,1,1,0,3,3,2,0,1,1,1,1,1,1,0,1,1,1,0,NA,NA,NA,NA,"T","T","T",NA,NA,35,36,43,506,505,525,NA,NA,508,NA,NA,522,NA,NA,NA,NA,NA,NA,"M","M","Meeting","Meeting","Meeting","Meeting",NA,1,1,1,60,12,NA,NA,NA,NA,NA,NA,"0.0","2.0",NA,NA,"1.0","1.0",NA,"F","F","F","4"
2022,"5",1,0,1,1,1,1,0,1,1,1,2,1,1,1,2,0,1,1,1,1,1,1,1,1,1,1,2,0,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,1,0,0,1,0,1,2,1,1,0,0,0,1,0,1,0,0,1,1,1,1,2,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,1,NA,NA,1,0,1,1,2,1,1,0,1,1,0,0,0,1,2,2,0,0,0,1,1,1,0,1,1,1,1,1,1,0,1,1,1,0,1,0,1,1,1,1,1,NA,NA,NA,NA,"T","T","T",NA,NA,31,22,32,497,486,498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PM","PM","Partially Meeting","Partially Meeting","Partially Meeting","Partially Meeting",NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"0.0","1.0",NA,NA,"1.0","1.0",NA,"F","F","F",NA
2022,"5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"NTA","T","NTA",NA,NA,NA,0,NA,NA,440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ABS","NM","ABS",NA,"Not Meeting","ABS",NA,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,"BL","BL",NA,NA,"BL","BL",NA,"N","F","N",NA
2022,"5",1,1,1,1,1,1,1,1,1,1,2,1,1,1,0,1,1,1,1,1,1,1,0,0,1,0,0,0,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,NA,NA,1,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,NA,NA,NA,NA,"T","T","T",NA,NA,27,10,13,489,464,455,NA,NA,492,NA,NA,467,NA,NA,NA,NA,NA,NA,"PM","NM","Not Meeting","Partially Meeting","Not Meeting","Not Meeting",NA,1,1,1,43,15,NA,NA,NA,NA,NA,NA,"0.0","1.0",NA,NA,"1.0","1.0",NA,"F","F","F","4"
2022,"5",1,1,1,1,1,1,0,1,1,0,2,1,1,1,0,1,1,0,0,1,0,1,1,0,1,1,0,1,1,1,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,1,1,0,1,0,1,2,1,1,0,1,1,0,0,0,0,0,0,1,1,1,2,0,3,0,1,0,1,1,0,1,1,0,0,0,1,0,1,NA,NA,1,0,1,0,2,1,0,1,1,1,1,0,2,1,2,1,2,1,0,0,0,0,0,1,1,1,1,1,1,1,0,0,1,0,0,1,0,1,0,0,1,NA,NA,NA,NA,"T","T","T",NA,NA,25,25,29,486,490,492,NA,NA,512,NA,NA,492,NA,NA,NA,NA,NA,NA,"PM","PM","Partially Meeting","Partially Meeting","Partially Meeting","Partially Meeting",NA,1,1,1,4,32,NA,NA,NA,NA,NA,NA,"0.0","1.0",NA,NA,"1.0","1.0",NA,"F","F","F","4"
2022,"5",1,0,1,1,1,1,1,0,1,2,2,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,1,0,0,0,0,1,4,1,0,0,4,1,1,0,1,0,1,1,1,1,1,4,1,0,0,1,1,1,1,1,1,0,1,1,0,1,0,0,NA,NA,1,0,0,1,2,1,0,0,1,1,1,0,1,1,2,2,1,1,1,1,1,1,1,1,1,0,1,2,1,1,1,1,1,1,1,0,1,0,1,1,1,NA,NA,NA,NA,"T","T","T",NA,NA,37,34,37,511,502,509,NA,NA,512,NA,NA,508,NA,NA,NA,NA,NA,NA,"M","M","Meeting","Meeting","Meeting","Meeting",NA,1,1,1,67,28,NA,NA,NA,NA,NA,NA,"0.0","2.0",NA,NA,"1.0","2.0",NA,"F","F","F","4"
2022,"5",1,1,0,1,0,1,1,1,1,0,2,1,1,1,2,1,1,1,1,1,1,0,1,1,1,1,2,0,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,1,0,1,1,1,0,1,4,0,1,0,1,1,1,1,1,1,1,4,1,4,0,1,1,1,1,0,0,1,1,0,0,1,1,1,NA,NA,1,1,1,1,1,0,1,0,1,1,1,1,2,0,1,2,2,0,1,1,1,1,1,1,0,0,1,2,1,1,0,1,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,"T","T","T",NA,NA,31,38,38,497,508,511,NA,NA,510,NA,NA,500,NA,NA,NA,NA,NA,NA,"PM","M","Meeting","Partially Meeting","Meeting","Meeting",NA,1,1,1,24,71,NA,NA,NA,NA,NA,NA,"0.0","1.0",NA,NA,"1.0","1.0",NA,"F","F","F","4"
2022,"5",0,1,1,1,0,1,1,1,0,0,1,1,1,1,0,1,0,1,1,1,0,1,1,1,1,0,2,0,1,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,0,0,1,1,0,2,1,0,0,4,0,0,0,1,0,1,0,0,1,1,2,0,2,0,1,1,1,1,1,1,1,1,NA,1,0,0,0,NA,NA,1,0,0,NA,1,1,0,0,1,0,1,0,2,1,0,1,0,0,1,0,1,0,0,0,1,0,1,NA,0,1,0,1,0,1,0,1,0,0,0,1,0,NA,NA,NA,NA,"T","T","T",NA,NA,25,29,18,486,496,468,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PM","PM","Not Meeting","Partially Meeting","Partially Meeting","Not Meeting",NA,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,"0.0","1.0",NA,NA,"1.0","1.0",NA,"F","F","F",NA
